evidence_category,scenario,checker,status,first_mismatch
operational_exploration,CO-WW_FENCE:23,operational_model_only,PASS,none
operational_exploration,CO-WW_FENCE:24,operational_model_only,PASS,none
operational_exploration,WRC:0,operational_model_only,PASS,none
operational_exploration,WRC:1,operational_model_only,PASS,none
operational_exploration,WRC:2,operational_model_only,PASS,none
operational_exploration,WRC:3,operational_model_only,PASS,none
operational_exploration,WRC:4,operational_model_only,PASS,none
operational_exploration,WRC:5,operational_model_only,PASS,none
operational_exploration,WRC:6,operational_model_only,PASS,none
operational_exploration,WRC:7,operational_model_only,PASS,none
operational_exploration,WRC:8,operational_model_only,PASS,none
operational_exploration,WRC:9,operational_model_only,PASS,none
operational_exploration,WRC:10,operational_model_only,PASS,none
operational_exploration,WRC:11,operational_model_only,PASS,none
operational_exploration,WRC:12,operational_model_only,PASS,none
operational_exploration,WRC:13,operational_model_only,PASS,none
operational_exploration,WRC:14,operational_model_only,PASS,none
operational_exploration,WRC:15,operational_model_only,PASS,none
operational_exploration,WRC:16,operational_model_only,PASS,none
operational_exploration,WRC:17,operational_model_only,PASS,none
operational_exploration,WRC:18,operational_model_only,PASS,none
operational_exploration,WRC:19,operational_model_only,PASS,none
operational_exploration,WRC:20,operational_model_only,PASS,none
operational_exploration,WRC:21,operational_model_only,PASS,none
operational_exploration,WRC:22,operational_model_only,PASS,none
operational_exploration,WRC:23,operational_model_only,PASS,none
operational_exploration,WRC:24,operational_model_only,PASS,none
operational_exploration,WRC_FENCE:0,operational_model_only,PASS,none
operational_exploration,WRC_FENCE:1,operational_model_only,PASS,none
operational_exploration,WRC_FENCE:2,operational_model_only,PASS,none
operational_exploration,WRC_FENCE:3,operational_model_only,PASS,none
operational_exploration,WRC_FENCE:4,operational_model_only,PASS,none
operational_exploration,WRC_FENCE:5,operational_model_only,PASS,none
operational_exploration,WRC_FENCE:6,operational_model_only,PASS,none
operational_exploration,WRC_FENCE:7,operational_model_only,PASS,none
operational_exploration,WRC_FENCE:8,operational_model_only,PASS,none
operational_exploration,WRC_FENCE:9,operational_model_only,PASS,none
operational_exploration,WRC_FENCE:10,operational_model_only,PASS,none
operational_exploration,WRC_FENCE:11,operational_model_only,PASS,none
operational_exploration,WRC_FENCE:12,operational_model_only,PASS,none
operational_exploration,WRC_FENCE:13,operational_model_only,PASS,none
operational_exploration,WRC_FENCE:14,operational_model_only,PASS,none
operational_exploration,WRC_FENCE:15,operational_model_only,PASS,none
operational_exploration,WRC_FENCE:16,operational_model_only,PASS,none
operational_exploration,WRC_FENCE:17,operational_model_only,PASS,none
operational_exploration,WRC_FENCE:18,operational_model_only,PASS,none
operational_exploration,WRC_FENCE:19,operational_model_only,PASS,none
operational_exploration,WRC_FENCE:20,operational_model_only,PASS,none
operational_exploration,WRC_FENCE:21,operational_model_only,PASS,none
operational_exploration,WRC_FENCE:22,operational_model_only,PASS,none
operational_exploration,WRC_FENCE:23,operational_model_only,PASS,none
operational_exploration,WRC_FENCE:24,operational_model_only,PASS,none
gcc_rtl_iss,workload0_O0,RTL+ISS+coherence_model,PASS,none
gcc_rtl_iss,workload0_O2,RTL+ISS+coherence_model,PASS,none
gcc_rtl_iss,workload0_Os,RTL+ISS+coherence_model,PASS,none
gcc_rtl_iss,workload1_O0,RTL+ISS+coherence_model,PASS,none
gcc_rtl_iss,workload1_O2,RTL+ISS+coherence_model,PASS,none
gcc_rtl_iss,workload1_Os,RTL+ISS+coherence_model,PASS,none
gcc_rtl_iss,workload2_O0,RTL+ISS+coherence_model,PASS,none
gcc_rtl_iss,workload2_O2,RTL+ISS+coherence_model,PASS,none
gcc_rtl_iss,workload2_Os,RTL+ISS+coherence_model,PASS,none
gcc_rtl_iss,workload3_O0,RTL+ISS+coherence_model,PASS,none
gcc_rtl_iss,workload3_O2,RTL+ISS+coherence_model,PASS,none
gcc_rtl_iss,workload3_Os,RTL+ISS+coherence_model,PASS,none
gcc_rtl_iss,workload4_O0,RTL+ISS+coherence_model,PASS,none
gcc_rtl_iss,workload4_O2,RTL+ISS+coherence_model,PASS,none
gcc_rtl_iss,workload4_Os,RTL+ISS+coherence_model,PASS,none
gcc_rtl_iss,workload5_O0,RTL+ISS+coherence_model,PASS,none
gcc_rtl_iss,workload5_O2,RTL+ISS+coherence_model,PASS,none
gcc_rtl_iss,workload5_Os,RTL+ISS+coherence_model,PASS,none
gcc_rtl_iss,workload6_O0,RTL+ISS+coherence_model,PASS,none
gcc_rtl_iss,workload6_O2,RTL+ISS+coherence_model,PASS,none
gcc_rtl_iss,workload6_Os,RTL+ISS+coherence_model,PASS,none
gcc_rtl_iss,workload7_O0,RTL+ISS+coherence_model,PASS,none
gcc_rtl_iss,workload7_O2,RTL+ISS+coherence_model,PASS,none
gcc_rtl_iss,workload7_Os,RTL+ISS+coherence_model,PASS,none
operational_random,generated_00,operational_model_only,PASS,none
operational_random,generated_01,operational_model_only,PASS,none
operational_random,generated_02,operational_model_only,PASS,none
operational_random,generated_03,operational_model_only,PASS,none
operational_random,generated_04,operational_model_only,PASS,none
operational_random,generated_05,operational_model_only,PASS,none
operational_random,generated_06,operational_model_only,PASS,none
operational_random,generated_07,operational_model_only,PASS,none
operational_random,generated_08,operational_model_only,PASS,none
operational_random,generated_09,operational_model_only,PASS,none
operational_random,generated_10,operational_model_only,PASS,none
operational_random,generated_11,operational_model_only,PASS,none
operational_random,generated_12,operational_model_only,PASS,none
operational_random,generated_13,operational_model_only,PASS,none
operational_random,generated_14,operational_model_only,PASS,none
operational_random,generated_15,operational_model_only,PASS,none
operational_random,generated_16,operational_model_only,PASS,none
operational_random,generated_17,operational_model_only,PASS,none
operational_random,generated_18,operational_model_only,PASS,none
operational_random,generated_19,operational_model_only,PASS,none
operational_random,generated_20,operational_model_only,PASS,none
operational_random,generated_21,operational_model_only,PASS,none
operational_random,generated_22,operational_model_only,PASS,none
operational_random,generated_23,operational_model_only,PASS,none
operational_random,generated_24,operational_model_only,PASS,none
operational_random,generated_25,operational_model_only,PASS,none
operational_random,generated_26,operational_model_only,PASS,none
operational_random,generated_27,operational_model_only,PASS,none
operational_random,generated_28,operational_model_only,PASS,none
operational_random,generated_29,operational_model_only,PASS,none
operational_random,generated_30,operational_model_only,PASS,none
operational_random,generated_31,operational_model_only,PASS,none
operational_random,generated_32,operational_model_only,PASS,none
operational_random,generated_33,operational_model_only,PASS,none
operational_random,generated_34,operational_model_only,PASS,none
operational_random,generated_35,operational_model_only,PASS,none
operational_random,generated_36,operational_model_only,PASS,none
operational_random,generated_37,operational_model_only,PASS,none
operational_random,generated_38,operational_model_only,PASS,none
operational_random,generated_39,operational_model_only,PASS,none
operational_random,generated_40,operational_model_only,PASS,none
operational_random,generated_41,operational_model_only,PASS,none
operational_random,generated_42,operational_model_only,PASS,none
operational_random,generated_43,operational_model_only,PASS,none
operational_random,generated_44,operational_model_only,PASS,none
operational_random,generated_45,operational_model_only,PASS,none
operational_random,generated_46,operational_model_only,PASS,none
operational_random,generated_47,operational_model_only,PASS,none
operational_random,generated_48,operational_model_only,PASS,none
operational_random,generated_49,operational_model_only,PASS,none
