coverage_group,point_type,rtl_file,line,signal_or_branch,hit_count,reviewed_exclusion
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[0][59],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[0][5],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[0][60],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[0][61],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[0][6],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[0][8],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[0][9],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[1][10],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[1][11],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[1][12],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[1][13],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[1][14],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[1][16],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[1][17],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[1][18],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[1][19],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[1][20],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[1][21],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[1][22],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[1][23],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[1][24],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[1][25],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[1][26],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[1][27],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[1][28],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[1][29],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[1][2],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[1][30],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[1][33],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[1][34],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[1][35],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[1][36],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[1][37],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[1][38],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[1][39],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[1][3],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[1][40],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[1][41],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[1][42],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[1][43],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[1][44],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[1][45],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[1][46],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[1][47],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[1][48],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[1][49],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[1][4],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[1][50],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[1][51],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[1][52],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[1][53],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[1][54],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[1][55],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[1][56],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[1][57],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[1][58],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[1][59],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[1][5],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[1][60],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[1][61],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[1][6],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[1][8],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,113,dirty_bits[1][9],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,116,lru[10],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,116,lru[11],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,116,lru[12],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,116,lru[13],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,116,lru[14],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,116,lru[16],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,116,lru[17],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,116,lru[18],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,116,lru[19],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,116,lru[20],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,116,lru[21],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,116,lru[22],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,116,lru[23],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,116,lru[24],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,116,lru[25],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,116,lru[26],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,116,lru[27],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,116,lru[28],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,116,lru[29],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,116,lru[2],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,116,lru[30],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,116,lru[33],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,116,lru[34],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,116,lru[35],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,116,lru[36],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,116,lru[37],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,116,lru[38],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,116,lru[39],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,116,lru[3],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,116,lru[40],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,116,lru[41],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,116,lru[42],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,116,lru[43],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,116,lru[44],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,116,lru[45],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,116,lru[46],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,116,lru[47],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,116,lru[48],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,116,lru[49],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,116,lru[4],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,116,lru[50],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,116,lru[51],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,116,lru[52],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,116,lru[53],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,116,lru[54],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,116,lru[55],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,116,lru[56],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,116,lru[57],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,116,lru[58],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,116,lru[59],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,116,lru[5],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,116,lru[60],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,116,lru[61],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,116,lru[6],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,116,lru[8],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,116,lru[9],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[0][0],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[0][14],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[0][15],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[0][16],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[0][17],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[0][18],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[0][19],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[0][20],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[0][21],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[0][22],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[0][23],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[0][24],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[0][26],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[0][2],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[0][30],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[1][14],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[1][15],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[1][16],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[1][17],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[1][18],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[1][19],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[1][1],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[1][20],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[1][21],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[1][22],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[1][23],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[1][24],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[1][25],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[1][26],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[1][27],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[1][29],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[1][2],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[1][30],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[1][31],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[2][0],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[2][14],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[2][15],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[2][16],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[2][17],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[2][18],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[2][19],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[2][20],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[2][21],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[2][22],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[2][23],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[2][24],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[2][25],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[2][26],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[2][27],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[2][29],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[2][2],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[2][30],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[2][31],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[3][14],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[3][15],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[3][16],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[3][17],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[3][18],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[3][19],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[3][20],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[3][21],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[3][22],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[3][23],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[3][24],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[3][25],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[3][26],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[3][27],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[3][29],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[3][2],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[3][30],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[3][31],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[4][0],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[4][14],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[4][15],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[4][16],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[4][17],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[4][18],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[4][19],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[4][1],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[4][20],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[4][21],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[4][22],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[4][23],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[4][24],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[4][25],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[4][26],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[4][27],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[4][29],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[4][30],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[4][31],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[5][14],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[5][15],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[5][16],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[5][17],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[5][18],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[5][19],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[5][1],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[5][20],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[5][21],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[5][22],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[5][23],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[5][24],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[5][25],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[5][26],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[5][27],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[5][29],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[5][30],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[5][31],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[6][0],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[6][14],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[6][15],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[6][16],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[6][17],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[6][18],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[6][19],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[6][20],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[6][21],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[6][22],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[6][23],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[6][24],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[6][25],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[6][26],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[6][27],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[6][29],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[6][30],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[6][31],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[7][14],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[7][15],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[7][16],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[7][17],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[7][18],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[7][19],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[7][20],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[7][21],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[7][22],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[7][23],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[7][24],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[7][25],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[7][26],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[7][27],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[7][29],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[7][30],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,117,refill_buf[7][31],0,memory_array_bit_toggle
coverage_edges_2way,toggle,l1_dcache_top.sv,119,req_addr_q[0],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,119,req_addr_q[16],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,119,req_addr_q[17],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,119,req_addr_q[18],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,119,req_addr_q[19],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,119,req_addr_q[1],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,119,req_addr_q[20],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,119,req_addr_q[21],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,119,req_addr_q[22],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,119,req_addr_q[23],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,119,req_addr_q[24],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,119,req_addr_q[25],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,119,req_addr_q[26],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,119,req_addr_q[27],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,119,req_addr_q[28],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,119,req_addr_q[29],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,119,req_addr_q[30],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,119,req_addr_q[31],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,119,req_wdata_q[16],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,119,req_wdata_q[21],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,119,req_wdata_q[22],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,119,req_wdata_q[23],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,119,req_wdata_q[6],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,119,req_wdata_q[7],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,12,cpu_req_addr[0],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,12,cpu_req_addr[16],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,12,cpu_req_addr[17],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,12,cpu_req_addr[18],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,12,cpu_req_addr[19],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,12,cpu_req_addr[1],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,12,cpu_req_addr[20],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,12,cpu_req_addr[21],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,12,cpu_req_addr[22],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,12,cpu_req_addr[23],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,12,cpu_req_addr[24],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,12,cpu_req_addr[25],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,12,cpu_req_addr[26],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,12,cpu_req_addr[27],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,12,cpu_req_addr[28],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,12,cpu_req_addr[29],0,none
coverage_edges_2way,toggle,l1_dcache_top.sv,12,cpu_req_addr[30],0,none
